Unnamed: 0,rental_date,return_date,amount,release_year,rental_rate,length,replacement_cost,special_features,NC-17,PG,PG-13,R
11999,2005-06-15 09:08:40+00:00,2005-06-20 14:41:40+00:00,4.99,2004.0,4.99,87.0,12.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
12000,2005-07-06 04:15:06+00:00,2005-07-13 05:35:06+00:00,5.99,2004.0,4.99,87.0,12.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
12002,2005-08-22 23:27:24+00:00,2005-08-31 02:21:24+00:00,6.99,2004.0,4.99,87.0,12.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
12003,2005-06-18 23:44:08+00:00,2005-06-23 23:14:08+00:00,4.99,2004.0,4.99,87.0,12.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
12004,2005-07-07 17:33:12+00:00,2005-07-13 16:28:12+00:00,4.99,2004.0,4.99,87.0,12.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
12005,2005-07-31 18:04:44+00:00,2005-08-01 15:24:44+00:00,4.99,2004.0,4.99,87.0,12.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
12006,2005-08-02 09:51:10+00:00,2005-08-05 08:15:10+00:00,4.99,2004.0,4.99,87.0,12.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
12007,2005-08-23 01:40:20+00:00,2005-08-29 19:55:20+00:00,5.99,2004.0,4.99,87.0,12.99,"{Trailers,""Behind the Scenes""}",0,0,0,1
12008,2005-05-31 11:07:03+00:00,2005-06-05 13:38:03+00:00,4.99,2008.0,4.99,63.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12009,2005-06-18 13:03:19+00:00,2005-06-19 16:14:19+00:00,4.99,2008.0,4.99,63.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12010,2005-07-10 22:40:09+00:00,2005-07-17 22:42:09+00:00,5.99,2008.0,4.99,63.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12011,2005-07-27 16:26:51+00:00,2005-08-02 22:20:51+00:00,4.99,2008.0,4.99,63.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12012,2005-08-19 07:38:32+00:00,2005-08-26 06:17:32+00:00,5.99,2008.0,4.99,63.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12013,2005-06-21 09:30:36+00:00,2005-06-24 09:12:36+00:00,4.99,2008.0,4.99,63.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12014,2005-07-08 19:41:11+00:00,2005-07-17 19:25:11+00:00,7.99,2008.0,4.99,63.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12015,2005-07-31 15:04:20+00:00,2005-08-03 09:28:20+00:00,4.99,2008.0,4.99,63.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12016,2005-08-17 19:15:07+00:00,2005-08-18 15:00:07+00:00,4.99,2008.0,4.99,63.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12017,2005-05-31 11:12:44+00:00,2005-06-04 16:33:44+00:00,1.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12018,2005-06-20 15:58:30+00:00,2005-06-24 13:49:30+00:00,1.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12019,2005-07-09 11:07:05+00:00,2005-07-15 07:06:05+00:00,3.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12020,2005-07-30 19:13:45+00:00,2005-08-05 14:25:45+00:00,3.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12021,2005-08-23 10:15:09+00:00,2005-08-27 11:47:09+00:00,1.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12022,2005-05-31 23:36:30+00:00,2005-06-07 22:33:30+00:00,4.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12023,2005-06-15 08:53:01+00:00,2005-06-16 11:03:01+00:00,0.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12024,2005-07-11 18:10:47+00:00,2005-07-15 19:13:47+00:00,1.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12025,2005-07-31 07:35:34+00:00,2005-08-09 02:50:34+00:00,5.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12026,2005-08-22 23:17:56+00:00,2005-08-29 20:08:56+00:00,4.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12027,2005-06-19 09:02:36+00:00,2005-06-28 08:52:36+00:00,6.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12028,2005-07-08 22:11:00+00:00,2005-07-17 16:57:00+00:00,6.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12029,2005-07-31 19:11:51+00:00,2005-08-09 22:26:51+00:00,6.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12030,2005-08-24 00:08:26+00:00,2005-08-26 23:19:26+00:00,0.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12031,2005-07-09 04:02:46+00:00,2005-07-14 22:05:46+00:00,2.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12032,2005-08-03 01:25:25+00:00,2005-08-04 23:57:25+00:00,0.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12033,2005-08-19 13:50:39+00:00,2005-08-22 18:01:39+00:00,0.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12034,2005-07-27 23:39:38+00:00,2005-07-31 03:10:38+00:00,0.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12035,2005-08-21 07:40:35+00:00,2005-08-23 05:22:35+00:00,0.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12036,2005-07-28 11:24:02+00:00,2005-08-04 15:13:02+00:00,4.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12037,2005-08-20 10:28:37+00:00,2005-08-22 11:54:37+00:00,0.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12038,2005-07-28 17:25:05+00:00,2005-07-29 22:50:05+00:00,0.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12039,2005-08-18 14:24:21+00:00,2005-08-24 09:12:21+00:00,3.99,2008.0,0.99,62.0,27.99,{Trailers},0,0,0,0
12040,2005-05-31 12:20:43+00:00,2005-06-04 13:05:43+00:00,3.99,2007.0,2.99,160.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12041,2005-06-16 01:17:58+00:00,2005-06-18 21:53:58+00:00,2.99,2007.0,2.99,160.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12042,2005-07-06 03:37:13+00:00,2005-07-13 02:07:13+00:00,6.99,2007.0,2.99,160.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12043,2005-08-02 15:45:07+00:00,2005-08-03 13:07:07+00:00,2.99,2007.0,2.99,160.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12044,2005-08-23 00:17:17+00:00,2005-08-25 05:06:17+00:00,2.99,2007.0,2.99,160.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12045,2005-06-19 21:54:22+00:00,2005-06-27 03:09:22+00:00,6.99,2007.0,2.99,160.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12046,2005-07-12 03:35:11+00:00,2005-07-19 00:00:11+00:00,6.99,2007.0,2.99,160.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12047,2005-08-02 12:09:58+00:00,2005-08-05 15:55:58+00:00,2.99,2007.0,2.99,160.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12048,2005-08-17 12:45:55+00:00,2005-08-26 11:09:55+00:00,8.99,2007.0,2.99,160.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12049,2005-07-12 03:49:37+00:00,2005-07-21 04:53:37+00:00,9.99,2007.0,2.99,160.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12050,2005-07-30 12:09:58+00:00,2005-08-03 17:27:58+00:00,3.99,2007.0,2.99,160.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12051,2005-08-20 05:42:29+00:00,2005-08-29 10:47:29+00:00,8.99,2007.0,2.99,160.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12052,2005-07-27 07:32:41+00:00,2005-08-04 12:32:41+00:00,7.99,2007.0,2.99,160.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
12053,2005-05-31 12:21:43+00:00,2005-06-09 08:02:43+00:00,7.99,2010.0,4.99,77.0,20.99,"{Commentaries,""Behind the Scenes""}",1,0,0,0
12054,2005-06-20 16:35:44+00:00,2005-06-23 22:28:44+00:00,4.99,2010.0,4.99,77.0,20.99,"{Commentaries,""Behind the Scenes""}",1,0,0,0
12055,2005-07-12 21:21:49+00:00,2005-07-14 22:01:49+00:00,4.99,2010.0,4.99,77.0,20.99,"{Commentaries,""Behind the Scenes""}",1,0,0,0
12056,2005-07-28 01:01:16+00:00,2005-08-03 19:26:16+00:00,5.99,2010.0,4.99,77.0,20.99,"{Commentaries,""Behind the Scenes""}",1,0,0,0
12057,2005-08-19 01:28:42+00:00,2005-08-25 22:02:42+00:00,5.99,2010.0,4.99,77.0,20.99,"{Commentaries,""Behind the Scenes""}",1,0,0,0
12058,2005-06-20 09:09:27+00:00,2005-06-26 14:16:27+00:00,4.99,2010.0,4.99,77.0,20.99,"{Commentaries,""Behind the Scenes""}",1,0,0,0
12059,2005-07-11 07:46:41+00:00,2005-07-12 02:36:41+00:00,4.99,2010.0,4.99,77.0,20.99,"{Commentaries,""Behind the Scenes""}",1,0,0,0
12060,2005-08-01 03:27:13+00:00,2005-08-06 00:32:13+00:00,4.99,2010.0,4.99,77.0,20.99,"{Commentaries,""Behind the Scenes""}",1,0,0,0
12061,2005-08-19 19:31:06+00:00,2005-08-20 23:58:06+00:00,4.99,2010.0,4.99,77.0,20.99,"{Commentaries,""Behind the Scenes""}",1,0,0,0
12062,2005-08-02 20:42:52+00:00,2005-08-08 20:45:52+00:00,4.99,2010.0,4.99,77.0,20.99,"{Commentaries,""Behind the Scenes""}",1,0,0,0
12063,2005-08-21 13:16:40+00:00,2005-08-29 15:43:40+00:00,6.99,2010.0,4.99,77.0,20.99,"{Commentaries,""Behind the Scenes""}",1,0,0,0
12064,2005-05-31 12:27:58+00:00,2005-06-07 06:34:58+00:00,7.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12065,2005-06-15 19:49:01+00:00,2005-06-19 15:08:01+00:00,4.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12066,2005-07-08 16:44:59+00:00,2005-07-17 11:22:59+00:00,9.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12067,2005-08-02 11:03:24+00:00,2005-08-10 12:59:24+00:00,8.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12068,2005-08-19 13:21:10+00:00,2005-08-26 17:00:10+00:00,7.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12069,2005-07-08 09:08:32+00:00,2005-07-12 12:16:32+00:00,4.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12070,2005-07-28 23:02:46+00:00,2005-07-31 00:48:46+00:00,4.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12071,2005-08-23 18:23:44+00:00,2005-08-29 21:04:44+00:00,6.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12072,2005-07-10 23:06:47+00:00,2005-07-18 21:33:47+00:00,8.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12073,2005-07-31 04:25:05+00:00,2005-08-09 06:46:05+00:00,9.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12074,2005-08-19 07:33:47+00:00,2005-08-24 01:55:47+00:00,4.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12075,2005-07-11 14:19:05+00:00,2005-07-12 18:30:05+00:00,4.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12076,2005-07-31 02:56:34+00:00,2005-08-07 07:16:34+00:00,8.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12077,2005-08-21 12:05:12+00:00,2005-08-23 06:17:12+00:00,4.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12078,2005-08-01 18:16:28+00:00,2005-08-03 14:37:28+00:00,4.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12079,2005-08-19 18:30:06+00:00,2005-08-27 19:20:06+00:00,8.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12080,2005-08-02 08:36:52+00:00,2005-08-04 04:03:52+00:00,4.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12081,2005-08-20 20:32:10+00:00,2005-08-29 21:37:10+00:00,9.99,2007.0,4.99,57.0,27.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12082,2005-05-31 12:38:20+00:00,2005-06-09 12:23:20+00:00,7.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12083,2005-06-15 06:09:02+00:00,2005-06-21 04:04:02+00:00,4.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12084,2005-07-07 23:02:41+00:00,2005-07-09 19:27:41+00:00,2.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12085,2005-08-02 17:35:42+00:00,2005-08-10 16:32:42+00:00,6.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12086,2005-08-24 00:53:20+00:00,2005-08-31 19:15:20+00:00,6.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12087,2005-07-10 12:10:29+00:00,2005-07-17 08:54:29+00:00,5.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12088,2005-08-01 10:34:36+00:00,2005-08-02 13:08:36+00:00,2.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12089,2005-08-17 21:37:03+00:00,2005-08-25 15:55:03+00:00,6.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12091,2005-08-01 23:30:21+00:00,2005-08-03 02:37:21+00:00,2.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12092,2005-08-19 11:21:24+00:00,2005-08-21 08:31:24+00:00,2.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12093,2005-07-28 13:00:21+00:00,2005-07-29 09:52:21+00:00,2.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12094,2005-08-19 09:38:29+00:00,2005-08-20 12:15:29+00:00,2.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12095,2005-07-28 17:57:37+00:00,2005-08-04 23:31:37+00:00,5.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12096,2005-08-19 01:37:20+00:00,2005-08-28 01:56:20+00:00,7.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12097,2005-08-02 10:57:55+00:00,2005-08-06 05:31:55+00:00,2.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12098,2005-08-19 12:55:16+00:00,2005-08-25 16:23:16+00:00,4.99,2005.0,2.99,58.0,22.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
12099,2005-05-31 12:50:07+00:00,2005-06-02 18:47:07+00:00,4.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12100,2005-06-18 00:16:12+00:00,2005-06-18 21:03:12+00:00,4.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12101,2005-07-09 10:48:49+00:00,2005-07-14 05:17:49+00:00,4.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12102,2005-08-02 07:20:03+00:00,2005-08-04 08:13:03+00:00,4.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12103,2005-08-18 01:11:57+00:00,2005-08-21 05:42:57+00:00,4.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12104,2005-06-16 00:55:20+00:00,2005-06-21 20:40:20+00:00,5.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12105,2005-07-12 16:22:12+00:00,2005-07-14 18:05:12+00:00,4.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12106,2005-07-30 10:06:10+00:00,2005-08-04 14:45:10+00:00,4.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12107,2005-08-21 10:53:53+00:00,2005-08-27 15:37:53+00:00,5.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12108,2005-06-16 14:12:55+00:00,2005-06-18 09:56:55+00:00,4.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12109,2005-07-11 23:46:05+00:00,2005-07-20 20:51:05+00:00,8.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12110,2005-07-29 22:28:15+00:00,2005-08-06 03:38:15+00:00,6.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12111,2005-08-17 14:00:40+00:00,2005-08-25 08:14:40+00:00,7.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12112,2005-06-20 00:05:52+00:00,2005-06-22 05:01:52+00:00,4.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12113,2005-07-11 18:57:51+00:00,2005-07-19 23:10:51+00:00,7.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12114,2005-07-28 13:48:24+00:00,2005-07-29 13:49:24+00:00,4.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12115,2005-08-17 05:19:20+00:00,2005-08-24 06:25:20+00:00,6.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12116,2005-07-10 12:04:41+00:00,2005-07-17 14:29:41+00:00,6.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12117,2005-08-01 14:43:12+00:00,2005-08-07 12:13:12+00:00,5.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12118,2005-08-22 17:04:32+00:00,2005-08-30 21:24:32+00:00,7.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12119,2005-07-30 03:44:35+00:00,2005-08-01 09:25:35+00:00,4.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12120,2005-08-22 16:05:02+00:00,2005-08-23 15:09:02+00:00,4.99,2005.0,4.99,140.0,15.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0
12121,2005-05-31 13:07:33+00:00,2005-06-09 09:34:33+00:00,4.99,2008.0,2.99,91.0,28.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
12122,2005-06-21 04:02:10+00:00,2005-06-22 03:11:10+00:00,2.99,2008.0,2.99,91.0,28.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
12123,2005-07-08 12:24:39+00:00,2005-07-13 15:04:39+00:00,2.99,2008.0,2.99,91.0,28.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
12124,2005-07-31 05:44:51+00:00,2005-08-05 09:25:51+00:00,2.99,2008.0,2.99,91.0,28.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
12125,2005-08-20 09:10:39+00:00,2005-08-21 06:21:39+00:00,2.99,2008.0,2.99,91.0,28.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
12126,2005-08-01 18:10:21+00:00,2005-08-03 17:47:21+00:00,2.99,2008.0,2.99,91.0,28.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
12127,2005-08-17 15:00:08+00:00,2005-08-20 09:15:08+00:00,2.99,2008.0,2.99,91.0,28.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
12128,2005-05-31 13:32:31+00:00,2005-06-08 14:19:31+00:00,3.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12129,2005-06-19 22:52:25+00:00,2005-06-23 21:39:25+00:00,2.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12130,2005-07-12 02:19:23+00:00,2005-07-16 00:10:23+00:00,2.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12131,2005-07-30 05:07:03+00:00,2005-08-06 08:07:03+00:00,2.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12132,2005-08-24 01:37:59+00:00,2005-08-31 05:52:59+00:00,3.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12133,2005-06-16 22:27:52+00:00,2005-06-21 17:35:52+00:00,2.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12134,2005-07-12 02:29:29+00:00,2005-07-18 04:50:29+00:00,2.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12135,2005-07-28 14:49:27+00:00,2005-08-02 10:46:27+00:00,2.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12136,2005-08-20 18:30:01+00:00,2005-08-27 14:06:01+00:00,2.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12137,2005-07-28 06:10:27+00:00,2005-08-05 07:45:27+00:00,3.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12138,2005-08-20 19:58:28+00:00,2005-08-26 19:07:28+00:00,2.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12139,2005-07-28 22:13:15+00:00,2005-08-04 17:45:15+00:00,2.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12140,2005-08-22 18:08:06+00:00,2005-08-25 12:25:06+00:00,2.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12141,2005-07-30 08:22:15+00:00,2005-08-04 12:16:15+00:00,2.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12142,2005-08-22 08:15:05+00:00,2005-08-31 10:07:05+00:00,4.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12143,2005-08-02 02:51:08+00:00,2005-08-10 20:55:08+00:00,4.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12144,2005-08-23 02:41:14+00:00,2005-08-30 02:29:14+00:00,2.99,2009.0,2.99,82.0,17.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
12145,2005-05-31 13:39:56+00:00,2005-06-05 14:23:56+00:00,0.99,2008.0,0.99,114.0,20.99,"{""Deleted Scenes""}",1,0,0,0
12146,2005-06-18 21:28:57+00:00,2005-06-23 19:22:57+00:00,0.99,2008.0,0.99,114.0,20.99,"{""Deleted Scenes""}",1,0,0,0
12147,2005-07-12 01:45:23+00:00,2005-07-14 20:56:23+00:00,0.99,2008.0,0.99,114.0,20.99,"{""Deleted Scenes""}",1,0,0,0
12148,2005-08-02 12:13:31+00:00,2005-08-03 15:08:31+00:00,0.99,2008.0,0.99,114.0,20.99,"{""Deleted Scenes""}",1,0,0,0
12149,2005-08-20 12:33:21+00:00,2005-08-25 06:51:21+00:00,0.99,2008.0,0.99,114.0,20.99,"{""Deleted Scenes""}",1,0,0,0
12151,2005-07-11 03:35:36+00:00,2005-07-13 06:19:36+00:00,0.99,2008.0,0.99,114.0,20.99,"{""Deleted Scenes""}",1,0,0,0
12152,2005-07-27 21:31:40+00:00,2005-07-28 21:44:40+00:00,0.99,2008.0,0.99,114.0,20.99,"{""Deleted Scenes""}",1,0,0,0
12153,2005-08-21 13:08:51+00:00,2005-08-24 08:36:51+00:00,0.99,2008.0,0.99,114.0,20.99,"{""Deleted Scenes""}",1,0,0,0
12154,2005-07-06 13:43:01+00:00,2005-07-11 13:57:01+00:00,0.99,2008.0,0.99,114.0,20.99,"{""Deleted Scenes""}",1,0,0,0
12155,2005-08-03 01:47:26+00:00,2005-08-05 06:30:26+00:00,0.99,2008.0,0.99,114.0,20.99,"{""Deleted Scenes""}",1,0,0,0
12156,2005-08-22 13:10:21+00:00,2005-08-24 10:00:21+00:00,0.99,2008.0,0.99,114.0,20.99,"{""Deleted Scenes""}",1,0,0,0
12157,2005-07-30 22:03:28+00:00,2005-08-08 23:45:28+00:00,3.99,2008.0,0.99,114.0,20.99,"{""Deleted Scenes""}",1,0,0,0
12158,2005-08-22 04:06:33+00:00,2005-08-23 02:02:33+00:00,0.99,2008.0,0.99,114.0,20.99,"{""Deleted Scenes""}",1,0,0,0
12159,2005-08-01 20:51:15+00:00,2005-08-04 23:14:15+00:00,0.99,2008.0,0.99,114.0,20.99,"{""Deleted Scenes""}",1,0,0,0
12161,2005-06-20 12:35:17+00:00,2005-06-28 13:14:17+00:00,5.99,2007.0,2.99,167.0,27.99,"{""Behind the Scenes""}",0,0,0,1
12162,2005-07-12 01:51:25+00:00,2005-07-17 07:38:25+00:00,3.99,2007.0,2.99,167.0,27.99,"{""Behind the Scenes""}",0,0,0,1
